"time","lat","lon","SST","SiteCode","Meadow","Region","Site","Date","Julian","Tmean","count","T90","Tmean_ma","T90_ma","DiffMean","DiffT90"
"2019-07-27",38.1049995422363,-122.855003356934,14.86,"E","BB_E","BB","E",2019-07-27,208,14.86,1,14.86,14.9663636363636,14.9663636363636,-0.106363636363637,-0.106363636363637
"2019-07-28",38.1049995422363,-122.855003356934,15.36,"E","BB_E","BB","E",2019-07-28,209,15.36,1,15.36,14.8909090909091,14.8909090909091,0.469090909090909,0.469090909090909
"2019-07-29",38.1049995422363,-122.855003356934,16.11,"E","BB_E","BB","E",2019-07-29,210,16.11,1,16.11,14.7572727272727,14.7572727272727,1.35272727272727,1.35272727272727
"2019-07-30",38.1049995422363,-122.855003356934,15.25,"E","BB_E","BB","E",2019-07-30,211,15.25,1,15.25,14.5854545454545,14.5854545454545,0.664545454545454,0.664545454545454
"2019-07-31",38.1049995422363,-122.855003356934,14.53,"E","BB_E","BB","E",2019-07-31,212,14.53,1,14.53,14.3036363636364,14.3036363636364,0.226363636363635,0.226363636363635
"2019-08-01",38.1049995422363,-122.855003356934,13.9,"E","BB_E","BB","E",2019-08-01,213,13.9,1,13.9,14.0290909090909,14.0290909090909,-0.129090909090911,-0.129090909090911
"2019-08-02",38.1049995422363,-122.855003356934,13.35,"E","BB_E","BB","E",2019-08-02,214,13.35,1,13.35,13.8227272727273,13.8227272727273,-0.472727272727273,-0.472727272727273
"2019-08-03",38.1049995422363,-122.855003356934,12.95,"E","BB_E","BB","E",2019-08-03,215,12.95,1,12.95,13.5963636363636,13.5963636363636,-0.646363636363636,-0.646363636363636
"2019-08-04",38.1049995422363,-122.855003356934,12.89,"E","BB_E","BB","E",2019-08-04,216,12.89,1,12.89,13.2927272727273,13.2927272727273,-0.402727272727271,-0.402727272727271
"2019-08-05",38.1049995422363,-122.855003356934,12.71,"E","BB_E","BB","E",2019-08-05,217,12.71,1,12.71,13.0390909090909,13.0390909090909,-0.329090909090906,-0.329090909090906
"2019-08-06",38.1049995422363,-122.855003356934,12.41,"E","BB_E","BB","E",2019-08-06,218,12.41,1,12.41,12.8854545454545,12.8854545454545,-0.475454545454545,-0.475454545454545
"2019-08-07",38.1049995422363,-122.855003356934,12.59,"E","BB_E","BB","E",2019-08-07,219,12.59,1,12.59,12.8490909090909,12.8490909090909,-0.25909090909091,-0.25909090909091
"2019-08-08",38.1049995422363,-122.855003356934,12.87,"E","BB_E","BB","E",2019-08-08,220,12.87,1,12.87,12.8836363636364,12.8836363636364,-0.0136363636363654,-0.0136363636363654
"2019-08-09",38.1049995422363,-122.855003356934,12.77,"E","BB_E","BB","E",2019-08-09,221,12.77,1,12.77,12.9327272727273,12.9327272727273,-0.162727272727274,-0.162727272727274
"2019-08-10",38.1049995422363,-122.855003356934,12.46,"E","BB_E","BB","E",2019-08-10,222,12.46,1,12.46,12.9709090909091,12.9709090909091,-0.510909090909092,-0.510909090909092
"2019-08-11",38.1049995422363,-122.855003356934,12.84,"E","BB_E","BB","E",2019-08-11,223,12.84,1,12.84,13.0536363636364,13.0536363636364,-0.213636363636363,-0.213636363636363
"2019-08-12",38.1049995422363,-122.855003356934,13.5,"E","BB_E","BB","E",2019-08-12,224,13.5,1,13.5,13.2154545454545,13.2154545454545,0.284545454545455,0.284545454545455
"2019-08-13",38.1049995422363,-122.855003356934,13.73,"E","BB_E","BB","E",2019-08-13,225,13.73,1,13.73,13.4063636363636,13.4063636363636,0.323636363636364,0.323636363636364
"2019-08-14",38.1049995422363,-122.855003356934,13.49,"E","BB_E","BB","E",2019-08-14,226,13.49,1,13.49,13.6127272727273,13.6127272727273,-0.122727272727273,-0.122727272727273
"2019-08-15",38.1049995422363,-122.855003356934,13.31,"E","BB_E","BB","E",2019-08-15,227,13.31,1,13.31,13.8281818181818,13.8281818181818,-0.518181818181818,-0.518181818181818
"2019-08-16",38.1049995422363,-122.855003356934,13.62,"E","BB_E","BB","E",2019-08-16,228,13.62,1,13.62,14.0554545454545,14.0554545454545,-0.435454545454547,-0.435454545454547
"2019-08-17",38.1049995422363,-122.855003356934,14.19,"E","BB_E","BB","E",2019-08-17,229,14.19,1,14.19,14.26,14.26,-0.0700000000000003,-0.0700000000000003
"2019-08-18",38.1049995422363,-122.855003356934,14.69,"E","BB_E","BB","E",2019-08-18,230,14.69,1,14.69,14.3754545454545,14.3754545454545,0.314545454545453,0.314545454545453
"2019-08-19",38.1049995422363,-122.855003356934,15.14,"E","BB_E","BB","E",2019-08-19,231,15.14,1,15.14,14.4163636363636,14.4163636363636,0.723636363636363,0.723636363636363
"2019-08-20",38.1049995422363,-122.855003356934,15.14,"E","BB_E","BB","E",2019-08-20,232,15.14,1,15.14,14.5072727272727,14.5072727272727,0.632727272727269,0.632727272727269
"2019-08-21",38.1049995422363,-122.855003356934,14.96,"E","BB_E","BB","E",2019-08-21,233,14.96,1,14.96,14.6645454545455,14.6645454545455,0.295454545454543,0.295454545454543
"2019-08-22",38.1049995422363,-122.855003356934,15.09,"E","BB_E","BB","E",2019-08-22,234,15.09,1,15.09,14.8063636363636,14.8063636363636,0.283636363636361,0.283636363636361
"2019-08-23",38.1049995422363,-122.855003356934,14.77,"E","BB_E","BB","E",2019-08-23,235,14.77,1,14.77,14.9309090909091,14.9309090909091,-0.160909090909092,-0.160909090909092
"2019-08-24",38.1049995422363,-122.855003356934,14.18,"E","BB_E","BB","E",2019-08-24,236,14.18,1,14.18,15.0154545454545,15.0154545454545,-0.835454545454546,-0.835454545454546
"2019-08-25",38.1049995422363,-122.855003356934,14.49,"E","BB_E","BB","E",2019-08-25,237,14.49,1,14.49,15.1027272727273,15.1027272727273,-0.612727272727273,-0.612727272727273
"2019-08-26",38.1049995422363,-122.855003356934,15.04,"E","BB_E","BB","E",2019-08-26,238,15.04,1,15.04,15.1918181818182,15.1918181818182,-0.151818181818182,-0.151818181818182
"2019-08-27",38.1049995422363,-122.855003356934,15.18,"E","BB_E","BB","E",2019-08-27,239,15.18,1,15.18,15.2836363636364,15.2836363636364,-0.103636363636365,-0.103636363636365
"2019-08-28",38.1049995422363,-122.855003356934,15.56,"E","BB_E","BB","E",2019-08-28,240,15.56,1,15.56,15.0554545454545,15.0554545454545,0.504545454545452,0.504545454545452
"2019-08-29",38.1049995422363,-122.855003356934,15.62,"E","BB_E","BB","E",2019-08-29,241,15.62,1,15.62,NA,NA,NA,NA
"2019-08-30",38.1049995422363,-122.855003356934,16.1,"E","BB_E","BB","E",2019-08-30,242,16.1,1,16.1,NA,NA,NA,NA
"2019-08-31",38.1049995422363,-122.855003356934,16.12,"E","BB_E","BB","E",2019-08-31,243,16.12,1,16.12,NA,NA,NA,NA
"2019-09-01",38.1049995422363,-122.855003356934,15.97,"E","BB_E","BB","E",2019-09-01,244,15.97,1,15.97,NA,NA,NA,NA
"2019-01-01",43.3650016784668,-124.324996948242,10.88,"B","OR_B","OR","B",2019-01-01,1,10.88,1,10.88,NA,NA,NA,NA
"2019-01-02",43.3650016784668,-124.324996948242,10.75,"B","OR_B","OR","B",2019-01-02,2,10.75,1,10.75,NA,NA,NA,NA
"2019-01-03",43.3650016784668,-124.324996948242,10.38,"B","OR_B","OR","B",2019-01-03,3,10.38,1,10.38,NA,NA,NA,NA
"2019-01-04",43.3650016784668,-124.324996948242,10.45,"B","OR_B","OR","B",2019-01-04,4,10.45,1,10.45,NA,NA,NA,NA
"2019-01-05",43.3650016784668,-124.324996948242,10.69,"B","OR_B","OR","B",2019-01-05,5,10.69,1,10.69,NA,NA,NA,NA
"2019-01-06",43.3650016784668,-124.324996948242,10.71,"B","OR_B","OR","B",2019-01-06,6,10.71,1,10.71,10.6154545454545,10.6154545454545,0.0945454545454538,0.0945454545454538
"2019-01-07",43.3650016784668,-124.324996948242,10.43,"B","OR_B","OR","B",2019-01-07,7,10.43,1,10.43,10.6045454545455,10.6045454545455,-0.174545454545454,-0.174545454545454
"2019-01-08",43.3650016784668,-124.324996948242,10.38,"B","OR_B","OR","B",2019-01-08,8,10.38,1,10.38,10.6236363636364,10.6236363636364,-0.243636363636362,-0.243636363636362
"2019-01-09",43.3650016784668,-124.324996948242,10.61,"B","OR_B","OR","B",2019-01-09,9,10.61,1,10.61,10.6690909090909,10.6690909090909,-0.0590909090909104,-0.0590909090909104
"2019-01-10",43.3650016784668,-124.324996948242,10.73,"B","OR_B","OR","B",2019-01-10,10,10.73,1,10.73,10.6590909090909,10.6590909090909,0.0709090909090886,0.0709090909090886
"2019-01-11",43.3650016784668,-124.324996948242,10.76,"B","OR_B","OR","B",2019-01-11,11,10.76,1,10.76,10.65,10.65,0.109999999999996,0.109999999999996
"2019-01-12",43.3650016784668,-124.324996948242,10.76,"B","OR_B","OR","B",2019-01-12,12,10.76,1,10.76,10.6336363636364,10.6336363636364,0.126363636363637,0.126363636363637
"2019-01-13",43.3650016784668,-124.324996948242,10.96,"B","OR_B","OR","B",2019-01-13,13,10.96,1,10.96,10.6536363636364,10.6536363636364,0.306363636363637,0.306363636363637
"2019-01-14",43.3650016784668,-124.324996948242,10.88,"B","OR_B","OR","B",2019-01-14,14,10.88,1,10.88,10.7318181818182,10.7318181818182,0.148181818181817,0.148181818181817
"2019-01-15",43.3650016784668,-124.324996948242,10.34,"B","OR_B","OR","B",2019-01-15,15,10.34,1,10.34,10.7909090909091,10.7909090909091,-0.450909090909093,-0.450909090909093
"2019-01-16",43.3650016784668,-124.324996948242,10.59,"B","OR_B","OR","B",2019-01-16,16,10.59,1,10.59,10.81,10.81,-0.220000000000001,-0.220000000000001
"2019-01-17",43.3650016784668,-124.324996948242,10.53,"B","OR_B","OR","B",2019-01-17,17,10.53,1,10.53,10.8227272727273,10.8227272727273,-0.292727272727275,-0.292727272727275
"2019-01-18",43.3650016784668,-124.324996948242,10.65,"B","OR_B","OR","B",2019-01-18,18,10.65,1,10.65,10.8172727272727,10.8172727272727,-0.167272727272726,-0.167272727272726
"2019-01-19",43.3650016784668,-124.324996948242,11.24,"B","OR_B","OR","B",2019-01-19,19,11.24,1,11.24,10.8263636363636,10.8263636363636,0.413636363636362,0.413636363636362
"2019-01-20",43.3650016784668,-124.324996948242,11.26,"B","OR_B","OR","B",2019-01-20,20,11.26,1,11.26,10.8527272727273,10.8527272727273,0.407272727272728,0.407272727272728
"2019-01-21",43.3650016784668,-124.324996948242,10.94,"B","OR_B","OR","B",2019-01-21,21,10.94,1,10.94,10.9209090909091,10.9209090909091,0.0190909090909077,0.0190909090909077
"2019-01-22",43.3650016784668,-124.324996948242,10.9,"B","OR_B","OR","B",2019-01-22,22,10.9,1,10.9,11.0036363636364,11.0036363636364,-0.103636363636364,-0.103636363636364
"2019-01-23",43.3650016784668,-124.324996948242,10.7,"B","OR_B","OR","B",2019-01-23,23,10.7,1,10.7,11.0527272727273,11.0527272727273,-0.352727272727282,-0.352727272727282
"2019-01-24",43.3650016784668,-124.324996948242,11.06,"B","OR_B","OR","B",2019-01-24,24,11.06,1,11.06,11.0990909090909,11.0990909090909,-0.0390909090909179,-0.0390909090909179
"2019-01-25",43.3650016784668,-124.324996948242,11.17,"B","OR_B","OR","B",2019-01-25,25,11.17,1,11.17,11.0836363636364,11.0836363636364,0.0863636363636182,0.0863636363636182
"2019-01-26",43.3650016784668,-124.324996948242,11.09,"B","OR_B","OR","B",2019-01-26,26,11.09,1,11.09,11.0781818181818,11.0781818181818,0.011818181818164,0.011818181818164
"2019-01-27",43.3650016784668,-124.324996948242,11.5,"B","OR_B","OR","B",2019-01-27,27,11.5,1,11.5,11.1,11.1,0.399999999999983,0.399999999999983
"2019-01-28",43.3650016784668,-124.324996948242,11.0700000000001,"B","OR_B","OR","B",2019-01-28,28,11.0700000000001,1,11.0700000000001,11.1272727272727,11.1272727272727,-0.057272727272645,-0.057272727272645
"2019-01-29",43.3650016784668,-124.324996948242,11.16,"B","OR_B","OR","B",2019-01-29,29,11.16,1,11.16,11.1690909090909,11.1690909090909,-0.00909090909092747,-0.00909090909092747
"2019-01-30",43.3650016784668,-124.324996948242,11.0700000000001,"B","OR_B","OR","B",2019-01-30,30,11.0700000000001,1,11.0700000000001,11.1545454545455,11.1545454545455,-0.0845454545453723,-0.0845454545453723
"2019-01-31",43.3650016784668,-124.324996948242,11.2,"B","OR_B","OR","B",2019-01-31,31,11.2,1,11.2,11.0772727272728,11.0772727272728,0.122727272727246,0.122727272727246
"2019-02-01",43.3650016784668,-124.324996948242,11.18,"B","OR_B","OR","B",2019-02-01,32,11.18,1,11.18,11.0027272727273,11.0027272727273,0.177272727272699,0.177272727272699
"2019-02-02",43.3650016784668,-124.324996948242,11.2,"B","OR_B","OR","B",2019-02-02,33,11.2,1,11.2,10.8781818181818,10.8781818181818,0.321818181818156,0.321818181818156
"2019-02-03",43.3650016784668,-124.324996948242,11.16,"B","OR_B","OR","B",2019-02-03,34,11.16,1,11.16,10.8290909090909,10.8290909090909,0.330909090909074,0.330909090909074
"2019-02-04",43.3650016784668,-124.324996948242,10.9,"B","OR_B","OR","B",2019-02-04,35,10.9,1,10.9,10.7636363636364,10.7636363636364,0.136363636363621,0.136363636363621
"2019-02-05",43.3650016784668,-124.324996948242,10.3200000000001,"B","OR_B","OR","B",2019-02-05,36,10.3200000000001,1,10.3200000000001,10.6418181818182,10.6418181818182,-0.321818181818092,-0.321818181818092
"2019-02-06",43.3650016784668,-124.324996948242,10.27,"B","OR_B","OR","B",2019-02-06,37,10.27,1,10.27,10.4981818181818,10.4981818181818,-0.228181818181829,-0.228181818181829
"2019-02-07",43.3650016784668,-124.324996948242,10.13,"B","OR_B","OR","B",2019-02-07,38,10.13,1,10.13,10.3545454545455,10.3545454545455,-0.224545454545467,-0.224545454545467
"2019-02-08",43.3650016784668,-124.324996948242,10.53,"B","OR_B","OR","B",2019-02-08,39,10.53,1,10.53,10.2081818181818,10.2081818181818,0.321818181818168,0.321818181818168
"2019-02-09",43.3650016784668,-124.324996948242,10.44,"B","OR_B","OR","B",2019-02-09,40,10.44,1,10.44,10.0854545454546,10.0854545454546,0.354545454545438,0.354545454545438
"2019-02-10",43.3650016784668,-124.324996948242,9.73000000000002,"B","OR_B","OR","B",2019-02-10,41,9.73000000000002,1,9.73000000000002,9.97727272727275,9.97727272727275,-0.247272727272728,-0.247272727272728
"2019-02-11",43.3650016784668,-124.324996948242,9.62,"B","OR_B","OR","B",2019-02-11,42,9.62,1,9.62,9.90727272727274,9.90727272727274,-0.28727272727274,-0.28727272727274
"2019-02-12",43.3650016784668,-124.324996948242,9.60000000000002,"B","OR_B","OR","B",2019-02-12,43,9.60000000000002,1,9.60000000000002,9.83454545454547,9.83454545454547,-0.234545454545451,-0.234545454545451
"2019-02-13",43.3650016784668,-124.324996948242,9.59000000000003,"B","OR_B","OR","B",2019-02-13,44,9.59000000000003,1,9.59000000000003,9.82727272727274,9.82727272727274,-0.237272727272712,-0.237272727272712
"2019-02-14",43.3650016784668,-124.324996948242,9.81,"B","OR_B","OR","B",2019-02-14,45,9.81,1,9.81,9.75909090909093,9.75909090909093,0.0509090909090748,0.0509090909090748
"2019-02-15",43.3650016784668,-124.324996948242,9.71000000000004,"B","OR_B","OR","B",2019-02-15,46,9.71000000000004,1,9.71000000000004,9.69818181818184,9.69818181818184,0.0118181818182013,0.0118181818182013
"2019-02-16",43.3650016784668,-124.324996948242,9.55000000000001,"B","OR_B","OR","B",2019-02-16,47,9.55000000000001,1,9.55000000000001,9.74272727272729,9.74272727272729,-0.192727272727282,-0.192727272727282
"2019-02-17",43.3650016784668,-124.324996948242,9.47000000000003,"B","OR_B","OR","B",2019-02-17,48,9.47000000000003,1,9.47000000000003,9.79272727272729,9.79272727272729,-0.322727272727262,-0.322727272727262
"2019-02-18",43.3650016784668,-124.324996948242,10.05,"B","OR_B","OR","B",2019-02-18,49,10.05,1,10.05,9.84000000000002,9.84000000000002,0.209999999999983,0.209999999999983
"2019-02-19",43.3650016784668,-124.324996948242,9.78000000000003,"B","OR_B","OR","B",2019-02-19,50,9.78000000000003,1,9.78000000000003,9.87363636363638,9.87363636363638,-0.0936363636363513,-0.0936363636363513
"2019-02-20",43.3650016784668,-124.324996948242,9.77000000000004,"B","OR_B","OR","B",2019-02-20,51,9.77000000000004,1,9.77000000000004,9.83454545454547,9.83454545454547,-0.0645454545454314,-0.0645454545454314
"2019-02-21",43.3650016784668,-124.324996948242,10.22,"B","OR_B","OR","B",2019-02-21,52,10.22,1,10.22,9.78545454545456,9.78545454545456,0.434545454545439,0.434545454545439
"2019-02-22",43.3650016784668,-124.324996948242,10.17,"B","OR_B","OR","B",2019-02-22,53,10.17,1,10.17,9.75818181818183,9.75818181818183,0.411818181818166,0.411818181818166
"2019-02-23",43.3650016784668,-124.324996948242,10.12,"B","OR_B","OR","B",2019-02-23,54,10.12,1,10.12,9.7418181818182,9.7418181818182,0.378181818181803,0.378181818181803
"2019-02-24",43.3650016784668,-124.324996948242,9.96000000000004,"B","OR_B","OR","B",2019-02-24,55,9.96000000000004,1,9.96000000000004,9.66090909090911,9.66090909090911,0.299090909090932,0.299090909090932
"2019-02-25",43.3650016784668,-124.324996948242,9.38,"B","OR_B","OR","B",2019-02-25,56,9.38,1,9.38,9.57090909090911,9.57090909090911,-0.190909090909106,-0.190909090909106
"2019-02-26",43.3650016784668,-124.324996948242,9.17000000000002,"B","OR_B","OR","B",2019-02-26,57,9.17000000000002,1,9.17000000000002,9.61454545454547,9.61454545454547,-0.444545454545448,-0.444545454545448
"2019-02-27",43.3650016784668,-124.324996948242,9.25,"B","OR_B","OR","B",2019-02-27,58,9.25,1,9.25,9.59090909090911,9.59090909090911,-0.340909090909106,-0.340909090909106
"2019-02-28",43.3650016784668,-124.324996948242,9.29000000000002,"B","OR_B","OR","B",2019-02-28,59,9.29000000000002,1,9.29000000000002,9.5618181818182,9.5618181818182,-0.271818181818178,-0.271818181818178
"2019-03-01",43.3650016784668,-124.324996948242,9.16000000000003,"B","OR_B","OR","B",2019-03-01,60,9.16000000000003,1,9.16000000000003,9.53727272727275,9.53727272727275,-0.377272727272716,-0.377272727272716
"2019-03-02",43.3650016784668,-124.324996948242,8.79000000000002,"B","OR_B","OR","B",2019-03-02,61,8.79000000000002,1,8.79000000000002,9.52090909090911,9.52090909090911,-0.730909090909089,-0.730909090909089
"2019-03-03",43.3650016784668,-124.324996948242,10.25,"B","OR_B","OR","B",2019-03-03,62,10.25,1,10.25,9.55909090909093,9.55909090909093,0.690909090909072,0.690909090909072
"2019-03-04",43.3650016784668,-124.324996948242,9.96000000000004,"B","OR_B","OR","B",2019-03-04,63,9.96000000000004,1,9.96000000000004,9.62272727272729,9.62272727272729,0.337272727272751,0.337272727272751
"2019-03-05",43.3650016784668,-124.324996948242,9.85000000000002,"B","OR_B","OR","B",2019-03-05,64,9.85000000000002,1,9.85000000000002,9.68000000000002,9.68000000000002,0.170000000000003,0.170000000000003
"2019-03-06",43.3650016784668,-124.324996948242,9.85000000000002,"B","OR_B","OR","B",2019-03-06,65,9.85000000000002,1,9.85000000000002,9.75818181818183,9.75818181818183,0.0918181818181854,0.0918181818181854
"2019-03-07",43.3650016784668,-124.324996948242,9.78000000000003,"B","OR_B","OR","B",2019-03-07,66,9.78000000000003,1,9.78000000000003,9.86272727272729,9.86272727272729,-0.0827272727272561,-0.0827272727272561
"2019-03-08",43.3650016784668,-124.324996948242,9.80000000000001,"B","OR_B","OR","B",2019-03-08,67,9.80000000000001,1,9.80000000000001,10.0209090909091,10.0209090909091,-0.220909090909092,-0.220909090909092
"2019-03-09",43.3650016784668,-124.324996948242,9.87,"B","OR_B","OR","B",2019-03-09,68,9.87,1,9.87,10.0318181818182,10.0318181818182,-0.161818181818193,-0.161818181818193
"2019-03-10",43.3650016784668,-124.324996948242,9.88,"B","OR_B","OR","B",2019-03-10,69,9.88,1,9.88,10.0681818181818,10.0681818181818,-0.188181818181823,-0.188181818181823
"2019-03-11",43.3650016784668,-124.324996948242,10.15,"B","OR_B","OR","B",2019-03-11,70,10.15,1,10.15,10.13,10.13,0.0199999999999942,0.0199999999999942
"2019-03-12",43.3650016784668,-124.324996948242,10.31,"B","OR_B","OR","B",2019-03-12,71,10.31,1,10.31,10.2009090909091,10.2009090909091,0.109090909090904,0.109090909090904
"2019-03-13",43.3650016784668,-124.324996948242,10.53,"B","OR_B","OR","B",2019-03-13,72,10.53,1,10.53,10.2972727272727,10.2972727272727,0.232727272727271,0.232727272727271
"2019-03-14",43.3650016784668,-124.324996948242,10.37,"B","OR_B","OR","B",2019-03-14,73,10.37,1,10.37,10.4172727272727,10.4172727272727,-0.0472727272727269,-0.0472727272727269
"2019-03-15",43.3650016784668,-124.324996948242,10.36,"B","OR_B","OR","B",2019-03-15,74,10.36,1,10.36,10.5245454545455,10.5245454545455,-0.164545454545454,-0.164545454545454
"2019-03-16",43.3650016784668,-124.324996948242,10.53,"B","OR_B","OR","B",2019-03-16,75,10.53,1,10.53,10.6436363636364,10.6436363636364,-0.113636363636365,-0.113636363636365
"2019-03-17",43.3650016784668,-124.324996948242,10.63,"B","OR_B","OR","B",2019-03-17,76,10.63,1,10.63,10.7509090909091,10.7509090909091,-0.120909090909089,-0.120909090909089
"2019-03-18",43.3650016784668,-124.324996948242,10.84,"B","OR_B","OR","B",2019-03-18,77,10.84,1,10.84,10.8227272727273,10.8227272727273,0.0172727272727258,0.0172727272727258
"2019-03-19",43.3650016784668,-124.324996948242,11.12,"B","OR_B","OR","B",2019-03-19,78,11.12,1,11.12,10.8872727272727,10.8872727272727,0.232727272727271,0.232727272727271
"2019-03-20",43.3650016784668,-124.324996948242,11.05,"B","OR_B","OR","B",2019-03-20,79,11.05,1,11.05,10.98,10.98,0.0700000000000003,0.0700000000000003
"2019-03-21",43.3650016784668,-124.324996948242,11.19,"B","OR_B","OR","B",2019-03-21,80,11.19,1,11.19,11.0209090909091,11.0209090909091,0.169090909090906,0.169090909090906
"2019-03-22",43.3650016784668,-124.324996948242,11.33,"B","OR_B","OR","B",2019-03-22,81,11.33,1,11.33,11.0709090909091,11.0709090909091,0.259090909090906,0.259090909090906
"2019-03-23",43.3650016784668,-124.324996948242,11.1,"B","OR_B","OR","B",2019-03-23,82,11.1,1,11.1,11.12,11.12,-0.0199999999999996,-0.0199999999999996
"2019-03-24",43.3650016784668,-124.324996948242,11.24,"B","OR_B","OR","B",2019-03-24,83,11.24,1,11.24,11.1527272727273,11.1527272727273,0.0872727272727278,0.0872727272727278
"2019-03-25",43.3650016784668,-124.324996948242,11.39,"B","OR_B","OR","B",2019-03-25,84,11.39,1,11.39,11.1654545454545,11.1654545454545,0.224545454545456,0.224545454545456
"2019-03-26",43.3650016784668,-124.324996948242,10.81,"B","OR_B","OR","B",2019-03-26,85,10.81,1,10.81,11.1845454545455,11.1845454545455,-0.374545454545453,-0.374545454545453
"2019-03-27",43.3650016784668,-124.324996948242,11.08,"B","OR_B","OR","B",2019-03-27,86,11.08,1,11.08,11.1909090909091,11.1909090909091,-0.110909090909091,-0.110909090909091
"2019-03-28",43.3650016784668,-124.324996948242,11.17,"B","OR_B","OR","B",2019-03-28,87,11.17,1,11.17,11.1845454545455,11.1845454545455,-0.0145454545454555,-0.0145454545454555
"2019-03-29",43.3650016784668,-124.324996948242,11.2,"B","OR_B","OR","B",2019-03-29,88,11.2,1,11.2,11.2845454545455,11.2845454545455,-0.084545454545454,-0.084545454545454
"2019-03-30",43.3650016784668,-124.324996948242,11.26,"B","OR_B","OR","B",2019-03-30,89,11.26,1,11.26,11.3627272727273,11.3627272727273,-0.102727272727272,-0.102727272727272
"2019-03-31",43.3650016784668,-124.324996948242,11.26,"B","OR_B","OR","B",2019-03-31,90,11.26,1,11.26,11.44,11.44,-0.18,-0.18
"2019-04-01",43.3650016784668,-124.324996948242,11.26,"B","OR_B","OR","B",2019-04-01,91,11.26,1,11.26,11.5509090909091,11.5509090909091,-0.290909090909091,-0.290909090909091
"2019-04-02",43.3650016784668,-124.324996948242,11.26,"B","OR_B","OR","B",2019-04-02,92,11.26,1,11.26,11.6281818181818,11.6281818181818,-0.368181818181817,-0.368181818181817
"2019-04-03",43.3650016784668,-124.324996948242,12.2,"B","OR_B","OR","B",2019-04-03,93,12.2,1,12.2,11.6681818181818,11.6681818181818,0.531818181818183,0.531818181818183
"2019-04-04",43.3650016784668,-124.324996948242,12.1,"B","OR_B","OR","B",2019-04-04,94,12.1,1,12.1,11.7081818181818,11.7081818181818,0.391818181818183,0.391818181818183
"2019-04-05",43.3650016784668,-124.324996948242,12.24,"B","OR_B","OR","B",2019-04-05,95,12.24,1,12.24,11.7527272727273,11.7527272727273,0.487272727272728,0.487272727272728
"2019-04-06",43.3650016784668,-124.324996948242,12.03,"B","OR_B","OR","B",2019-04-06,96,12.03,1,12.03,11.7772727272727,11.7772727272727,0.252727272727272,0.252727272727272
"2019-04-07",43.3650016784668,-124.324996948242,11.93,"B","OR_B","OR","B",2019-04-07,97,11.93,1,11.93,11.8018181818182,11.8018181818182,0.128181818181817,0.128181818181817
"2019-04-08",43.3650016784668,-124.324996948242,11.61,"B","OR_B","OR","B",2019-04-08,98,11.61,1,11.61,11.8427272727273,11.8427272727273,-0.232727272727274,-0.232727272727274
"2019-04-09",43.3650016784668,-124.324996948242,11.64,"B","OR_B","OR","B",2019-04-09,99,11.64,1,11.64,11.7790909090909,11.7790909090909,-0.139090909090909,-0.139090909090909
"2019-04-10",43.3650016784668,-124.324996948242,11.75,"B","OR_B","OR","B",2019-04-10,100,11.75,1,11.75,11.7263636363636,11.7263636363636,0.0236363636363635,0.0236363636363635
"2019-04-11",43.3650016784668,-124.324996948242,11.53,"B","OR_B","OR","B",2019-04-11,101,11.53,1,11.53,11.6445454545455,11.6445454545455,-0.114545454545453,-0.114545454545453
"2019-04-12",43.3650016784668,-124.324996948242,11.53,"B","OR_B","OR","B",2019-04-12,102,11.53,1,11.53,11.5818181818182,11.5818181818182,-0.0518181818181809,-0.0518181818181809
"2019-04-13",43.3650016784668,-124.324996948242,11.71,"B","OR_B","OR","B",2019-04-13,103,11.71,1,11.71,11.6245454545455,11.6245454545455,0.0854545454545477,0.0854545454545477
"2019-04-14",43.3650016784668,-124.324996948242,11.5,"B","OR_B","OR","B",2019-04-14,104,11.5,1,11.5,11.6827272727273,11.6827272727273,-0.182727272727275,-0.182727272727275
"2019-04-15",43.3650016784668,-124.324996948242,11.52,"B","OR_B","OR","B",2019-04-15,105,11.52,1,11.52,11.7218181818182,11.7218181818182,-0.201818181818192,-0.201818181818192
"2019-04-16",43.3650016784668,-124.324996948242,11.34,"B","OR_B","OR","B",2019-04-16,106,11.34,1,11.34,11.7136363636364,11.7136363636364,-0.373636363636374,-0.373636363636374
"2019-04-17",43.3650016784668,-124.324996948242,11.34,"B","OR_B","OR","B",2019-04-17,107,11.34,1,11.34,11.6936363636364,11.6936363636364,-0.353636363636372,-0.353636363636372
"2019-04-18",43.3650016784668,-124.324996948242,12.4,"B","OR_B","OR","B",2019-04-18,108,12.4,1,12.4,11.7072727272727,11.7072727272727,0.692727272727264,0.692727272727264
"2019-04-19",43.3650016784668,-124.324996948242,12.25,"B","OR_B","OR","B",2019-04-19,109,12.25,1,12.25,11.7081818181818,11.7081818181818,0.541818181818174,0.541818181818174
"2019-04-20",43.3650016784668,-124.324996948242,12.0700000000001,"B","OR_B","OR","B",2019-04-20,110,12.0700000000001,1,12.0700000000001,11.7054545454546,11.7054545454546,0.364545454545546,0.364545454545546
"2019-04-21",43.3650016784668,-124.324996948242,11.66,"B","OR_B","OR","B",2019-04-21,111,11.66,1,11.66,11.6890909090909,11.6890909090909,-0.0290909090909182,-0.0290909090909182
